"ori_node";"des_node";"ori_layer"
8290;21206;2
8290;37358;2
8290;38938;2
8290;51403;2
8290;182708;2
8309;5316;2
8309;39675;2
8327;80;2
8327;43633;2
8327;44859;2
8359;29383;2
8359;42298;2
8359;226880;2
8396;7387;2
8396;19632;2
8435;11056;2
8435;28928;2
8438;19015;2
8493;34448;2
8493;39925;2
8507;17535;2
8507;48139;2
8561;3057;2
8561;7432;2
8561;10761;2
8561;11442;2
8561;14007;2
8561;32625;2
8561;40101;2
8568;43114;2
8569;7398;2
8569;15243;2
8569;19365;2
8573;22604;2
8573;32671;2
8663;3921;2
8663;37484;2
8730;3720;2
8730;27221;2
8730;38178;2
8730;42938;2
8739;14459;2
8739;51221;2
8758;22830;2
8758;83244;2
8761;9780;2
8761;40646;2
8761;42483;2
8767;10755;2
8767;26244;2
8773;962;2
8773;10102;2
8773;27133;2
8773;33814;2
8773;38473;2
8773;39157;2
8773;39278;2
8773;42067;2
8773;50640;2
8775;32327;2
8775;42263;2
8827;5840;2
8827;18962;2
8827;35059;2
8827;44159;2
8859;4480;2
8859;12277;2
8859;19715;2
8859;37028;2
8891;16401;2
8891;22583;2
8930;2014;2
8930;50640;2
8931;25930;2
8931;47812;2
8954;11214;2
8954;43955;2
8959;2837;2
8959;10775;2
8959;45019;2
8959;46973;2
8959;48021;2
8991;2728;2
8991;30080;2
8991;44457;2
8995;5080;2
8995;36943;2
9042;3499;2
9042;12288;2
9042;16192;2
9042;18955;2
9042;20293;2
9042;42467;2
9044;2523;2
9044;45936;2
9050;17780;2
9050;48571;2
9050;148302;2
9098;13748;2
9098;24555;2
9114;36444;2
9114;103065;2
9169;15216;2
9169;32698;2
9169;56669;2
9192;39929;2
9217;12288;2
9217;16192;2
9217;28519;2
9217;42467;2
9225;6194;2
9225;38876;2
9225;42656;2
9225;42918;2
9225;45933;2
9228;19056;2
9228;37639;2
9255;1495;2
9255;4229;2
9255;28672;2
9255;212027;2
9323;390;2
9323;885;2
9323;7458;2
9323;10761;2
9323;19030;2
9323;23797;2
9323;27200;2
9323;37700;2
9323;42049;2
9323;44156;2
9323;46509;2
9323;51077;2
9335;46740;2
9335;48817;2
9354;5080;2
9354;28041;2
9370;11954;2
9370;13640;2
9370;14558;2
9370;14588;2
9370;27240;2
9370;43634;2
9370;43955;2
9380;45026;2
9380;49859;2
9429;2014;2
9429;12816;2
9429;23523;2
9429;32348;2
9429;40101;2
9429;42787;2
9429;49732;2
9433;1986;2
9433;2667;2
9433;7270;2
9433;14170;2
9433;17510;2
9433;18401;2
9433;23407;2
9433;33405;2
9433;34325;2
9433;38541;2
9433;48220;2
9433;51224;2
9458;12477;2
9458;16572;2
9458;43114;2
9458;48861;2
9470;1806;2
9470;27430;2
9470;50895;2
9495;33322;2
9495;46654;2
9495;51224;2
9513;20036;2
9513;20485;2
9516;19459;2
9516;22098;2
9516;25104;2
9516;36028;2
9516;36938;2
9544;12425;2
9544;12972;2
9544;18962;2
9557;40314;2
9557;211293;2
9566;10441;2
9566;22446;2
9566;34035;2
9566;41715;2
9566;91529;2
9600;4716;2
9600;22508;2
9626;20293;2
9626;36791;2
9630;10761;2
9630;14041;2
9630;30421;2
9649;5080;2
9649;28041;2
9649;38628;2
9649;41457;2
9685;335;2
9685;2760;2
9685;13745;2
9685;19516;2
9685;26411;2
9685;30363;2
9685;31640;2
9685;32217;2
9685;47492;2
9685;48282;2
9769;13385;2
9769;38478;2
9780;6789;2
9780;8761;2
9780;50971;2
9792;173637;2
9850;1943;2
9850;10994;2
9850;17812;2
9850;19863;2
9850;21758;2
9850;37126;2
9850;37358;2
9850;37499;2
9862;3860;2
9862;18467;2
9868;28538;2
9868;38041;2
9880;10780;2
9880;12972;2
9907;23506;2
9910;4704;2
9910;6159;2
9910;23468;2
9910;24752;2
9930;21257;2
9930;29440;2
9930;30259;2
9930;31874;2
9930;42341;2
9958;18962;2
9958;30932;2
9960;4341;2
9960;30396;2
9960;40047;2
9960;43738;2
9961;22604;2
9961;26466;2
9961;31946;2
9961;34604;2
10018;1965;2
10018;10761;2
10018;41519;2
10036;34828;2
10036;38024;2
10059;961;2
10059;1898;2
10059;85581;2
10059;256453;2
10082;13573;2
10082;99899;2
10102;8773;2
10102;39278;2
10138;10367;2
10138;16192;2
10138;29165;2
10138;31170;2
10138;33908;2
10138;37324;2
10138;38102;2
10138;42467;2
10138;44940;2
10138;49583;2
10146;24404;2
10146;24813;2
10147;48355;2
10147;49085;2
10208;17695;2
10217;858;2
10217;7588;2
10217;14766;2
10217;36851;2
10230;10779;2
10230;15975;2
10230;24620;2
10267;3607;2
10267;21206;2
10271;31321;2
10271;43900;2
10271;48862;2
10275;1236;2
10275;27511;2
10275;32014;2
10275;38356;2
10275;41040;2
10275;46118;2
10275;46669;2
10275;49216;2
10296;6499;2
10296;46688;2
10296;47496;2
10297;1943;2
10297;8290;2
10297;17812;2
10297;19633;2
10297;37358;2
10298;45699;2
10345;6194;2
10345;9225;2
10345;32782;2
10345;38876;2
10345;40220;2
10345;42656;2
10345;42918;2
10345;45933;2
10348;3957;2
10348;4919;2
10348;7300;2
10348;22263;2
10348;30393;2
10348;51104;2
10350;14605;2
10350;14680;2
10350;262044;2
10367;10138;2
10367;16192;2
10367;31170;2
10367;33908;2
10367;38102;2
10367;44940;2
10367;49583;2
10368;23540;2
10368;34317;2
10402;7300;2
10402;18692;2
10402;29204;2
10402;39227;2
10402;40881;2
10402;50926;2
10407;6777;2
10407;21488;2
10416;36376;2
10416;38125;2
10435;15704;2
10435;24363;2
10435;32698;2
10441;570;2
10441;9566;2
10441;18955;2
10441;22446;2
10441;25625;2
10441;28682;2
10441;34035;2
10441;35458;2
10441;37496;2
10516;39262;2
10516;48977;2
10541;3438;2
10541;50552;2
10546;349;2
10546;38331;2
10548;18446;2
10548;27200;2
10548;47492;2
10548;49630;2
10644;28054;2
10644;34089;2
10644;45264;2
10694;5780;2
10694;18020;2
10706;3005;2
10706;5365;2
10706;88537;2
10716;15210;2
10716;18300;2
10729;1969;2
10729;48408;2
10755;6498;2
10755;8767;2
10756;50054;2
10761;1495;2
10761;1965;2
10761;2014;2
10761;5044;2
10761;5713;2
10761;7432;2
10761;8561;2
10761;9323;2
10761;9630;2
10761;10018;2
10761;12765;2
10761;14041;2
10761;20293;2
10761;22604;2
10761;23869;2
10761;24813;2
10761;26466;2
10761;32625;2
10761;39358;2
10761;40101;2
10761;44531;2
10761;50640;2
10761;132863;2
10766;1893;2
10766;19519;2
10775;2760;2
10775;8959;2
10775;12707;2
10775;19615;2
10775;25930;2
10775;35082;2
10779;10230;2
10779;12387;2
10779;160217;2
10780;9880;2
10780;12972;2
10780;192134;2
10804;8116;2
10804;28709;2
10804;34600;2
10840;33245;2
10840;37020;2
10840;39358;2
10843;1481;2
10843;20998;2
10854;35151;2
10854;49038;2
10893;2089;2
10893;21024;2
10893;29943;2
10893;47678;2
10893;249510;2
10905;2175;2
10905;6779;2
10918;23566;2
10918;48101;2
10974;8076;2
10974;23368;2
10974;34655;2
10974;42598;2
10994;9850;2
10994;21860;2
10994;25411;2
10994;33890;2
10994;37499;2
10994;41224;2
10995;149738;2
10995;156651;2
11009;12255;2
11009;25903;2
11034;5334;2
11034;12536;2
11034;29338;2
11034;29401;2
11034;30927;2
11034;31230;2
11036;36254;2
11036;44715;2
11036;48852;2
11036;110174;2
11056;8435;2
11056;47768;2
11088;24822;2
11088;33245;2
11089;12853;2
11089;14444;2
11096;3391;2
11096;45019;2
11155;12528;2
11155;44345;2
11167;17675;2
11167;25475;2
11186;1943;2
11186;28204;2
11200;22605;2
11200;24175;2
11214;1476;2
11214;8954;2
11214;46257;2
11215;3220;2
11215;6675;2
11215;23543;2
11215;29072;2
11215;48219;2
11333;3768;2
11333;117070;2
11353;1893;2
11353;33592;2
11353;40220;2
11357;1594;2
11357;189275;2
11374;35722;2
11374;50803;2
11389;6838;2
11389;46232;2
11430;12572;2
11442;8561;2
11442;27023;2
11542;2523;2
11542;7922;2
11542;14357;2
11542;17423;2
11542;18421;2
11542;25380;2
11542;27430;2
11542;39980;2
11542;40174;2
11542;41487;2
11571;19398;2
11571;28135;2
11592;7270;2
11592;48220;2
11603;1807;2
11603;4919;2
11603;7300;2
11603;7611;2
11603;12162;2
11603;13167;2
11603;26675;2
11603;32178;2
11603;38226;2
11603;40257;2
11603;42622;2
11603;48572;2
11603;51183;2
11604;1270;2
11604;3958;2
11604;21866;2
11604;135145;2
11626;1176;2
11626;2205;2
11626;5797;2
11626;8189;2
11626;14170;2
11626;26710;2
11626;34950;2
11626;38707;2
11626;46224;2
11626;49694;2
11652;16498;2
11652;19234;2
11652;28558;2
11706;14605;2
11706;29778;2
11730;41111;2
11730;45738;2
11742;23368;2
11742;34655;2
11742;42598;2
11801;15927;2
11801;20549;2
11801;26773;2
11802;33739;2
11802;258899;2
11805;141424;2
11805;147035;2
11816;43926;2
11927;1236;2
11927;27487;2
11927;32014;2
11927;37700;2
11927;240914;2
11946;26710;2
11946;31158;2
11946;38541;2
11946;38707;2
11954;9370;2
11954;23358;2
11954;27240;2
11954;41098;2
11954;43634;2
11954;43955;2
11956;45116;2
11956;49143;2
11959;21422;2
11959;51207;2
11972;5020;2
11972;32059;2
11986;16001;2
11986;51003;2
11991;5647;2
11991;20890;2
11991;33089;2
11992;1677;2
11992;201675;2
12002;14170;2
12002;40673;2
12002;51130;2
12033;12102;2
12033;13255;2
12033;47768;2
12033;248224;2
12042;29815;2
12042;43634;2
12052;2676;2
12052;35084;2
12071;2967;2
12071;13895;2
12071;41748;2
12085;7398;2
12085;41901;2
12085;48111;2
12102;12033;2
12102;45399;2
12105;18526;2
12136;12732;2
12138;2175;2
12138;5729;2
12155;27778;2
12155;41278;2
12162;645;2
12162;2001;2
12162;3333;2
12162;6040;2
12162;6246;2
12162;7611;2
12162;11603;2
12162;14036;2
12162;15798;2
12162;17141;2
12162;28720;2
12162;31624;2
12162;35722;2
12162;42622;2
12162;45229;2
12162;45546;2
12162;47506;2
12162;225617;2
12168;7432;2
12168;20293;2
12168;21960;2
12168;50924;2
12192;19522;2
12192;43678;2
12192;45434;2
12192;47337;2
12195;32297;2
12195;47678;2
12203;30396;2
12203;40047;2
12247;17744;2
12247;30994;2
12247;32014;2
12247;41278;2
12255;11009;2
12255;20817;2
12255;46217;2
12258;18415;2
12258;190892;2
12261;14170;2
12261;29213;2
12261;40760;2
12261;48904;2
12261;50555;2
12261;124028;2
12277;8859;2
12277;17745;2
12278;14615;2
12278;18806;2
12278;46942;2
12281;2837;2
12281;7588;2
12281;12495;2
12281;14766;2
12281;15216;2
12281;22331;2
12281;28461;2
12281;29173;2
12281;30473;2
12281;31874;2
12281;32412;2
12281;32698;2
12281;34872;2
12281;37045;2
12288;3499;2
12288;9042;2
12288;9217;2
12288;16192;2
12288;21395;2
12288;28519;2
12288;42467;2
12323;5566;2
12323;12442;2
12323;16838;2
12324;12536;2
12324;14588;2
12324;31481;2
12324;43634;2
12387;10779;2
12387;30995;2
12387;43634;2
12394;31870;2
12394;32057;2
12406;2808;2
12406;7090;2
12413;1873;2
12413;14170;2
12413;33770;2
12413;42861;2
12413;46000;2
12413;48220;2
12413;246257;2
12425;9544;2
12425;17535;2
12442;12323;2
12442;16838;2
12442;18610;2
12442;23823;2
12442;30028;2
12442;31116;2
12477;9458;2
12477;43114;2
12495;6808;2
12495;12281;2
12495;16585;2
12495;22429;2
12495;39932;2
12495;46199;2
12513;16318;2
12513;49476;2
12528;1051;2
12528;11155;2
12528;44345;2
12536;11034;2
12536;12324;2
12536;12814;2
12536;14588;2
12536;15521;2
12536;17037;2
12536;18260;2
12536;21422;2
12536;30163;2
12536;30981;2
12536;31481;2
12536;33319;2
12536;37047;2
12536;40926;2
12536;41366;2
12536;44766;2
12536;44859;2
12536;48364;2
12536;50499;2
12536;239621;2
12554;24812;2
12554;29425;2
12554;35313;2
12555;106949;2
12555;113357;2
12572;11430;2
12572;38510;2
12582;2175;2
12582;28622;2
12597;570;2
12597;7398;2
12597;21038;2
12597;33058;2
12597;41573;2
12597;49603;2
12597;138682;2
12598;14444;2
12598;16018;2
12598;27857;2
12613;15223;2
12613;222120;2
12653;18962;2
12653;24137;2
12653;31481;2
12653;37154;2
12677;474;2
12677;32698;2
12677;37842;2
12678;7980;2
12678;22307;2
12678;26481;2
12678;27200;2
12678;29371;2
12678;34450;2
12686;153;2
12686;998;2
12686;5044;2
12686;34524;2
12690;19516;2
12690;19715;2
12702;5080;2
12702;19294;2
12702;37047;2
12702;43402;2
12702;45852;2
12706;18666;2
12706;32475;2
12706;34606;2
12706;84385;2
12707;2760;2
12707;5942;2
12707;10775;2
12707;21863;2
12707;22723;2
12707;35082;2
12732;12136;2
12732;14229;2
12763;7458;2
12763;16158;2
12763;22856;2
12763;35082;2
12763;39573;2
12764;22447;2
12764;34946;2
12765;10761;2
12765;23869;2
12765;49950;2
12774;4349;2
12774;6159;2
12774;24752;2
12775;5892;2
12775;33013;2
12779;20945;2
12779;24461;2
12779;38938;2
12782;33871;2
12782;41470;2
12809;6155;2
12809;139774;2
12814;30163;2
12814;40926;2
12814;206821;2
12816;9429;2
12816;32348;2
12816;42787;2
12852;13162;2
12852;21860;2
12852;21998;2
12852;22094;2
12853;11089;2
12853;48053;2
12913;1267;2
12913;4032;2
12913;33016;2
12913;39815;2
12951;36496;2
12951;43678;2
12955;192736;2
12956;915;2
12956;2405;2
12956;4903;2
12956;27699;2
12956;34872;2
12960;17907;2
12960;28624;2
12960;43634;2
12972;9544;2
12972;9880;2
12972;10780;2
12972;18962;2
12972;26718;2
12972;192134;2
13007;4467;2
13007;18315;2
13020;3438;2
13020;15453;2
13021;17907;2
13021;20168;2
13050;5515;2
13050;20981;2
13050;35458;2
13050;37496;2
13050;38277;2
13069;21686;2
13069;41972;2
13082;21257;2
13082;26612;2
13082;30259;2
13096;102;2
13096;81576;2
13097;21211;2
13097;23052;2
13097;28672;2
13097;41040;2
13107;37032;2
13107;37842;2
13112;15053;2
13112;50092;2
13144;7551;2
13144;27803;2
13144;45116;2
13156;5739;2
13156;19015;2
13162;3627;2
13162;12852;2
13162;21860;2
13162;21998;2
13162;22094;2
13162;40123;2
13167;1807;2
13167;4919;2
13167;7300;2
13167;7611;2
13167;11603;2
13167;20485;2
13167;40903;2
13167;47496;2
13167;48572;2
13167;51183;2
13210;5566;2
13210;18671;2
13247;31583;2
13247;34937;2
13247;35134;2
13255;12033;2
13255;47768;2
13327;106949;2
13380;2704;2
13380;16358;2
13380;194299;2
13385;385;2
13385;9769;2
13385;38478;2
13385;97757;2
13443;20685;2
13443;29400;2
13471;1828;2
13471;7585;2
13471;13944;2
13471;16401;2
13471;23055;2
13471;47209;2
13471;48687;2
13471;49781;2
13526;45766;2
13526;102331;2
13526;203052;2
13554;2106;2
13554;17695;2
13566;24538;2
13566;48068;2
13568;6704;2
13568;33207;2
13573;1495;2
13573;4293;2
13573;10082;2
13573;18020;2
13573;30726;2
13573;31911;2
13573;39925;2
13573;39980;2
13573;47235;2
13640;9370;2
13640;14558;2
13640;23358;2
13640;27240;2
13640;43634;2
13745;1133;2
13745;2760;2
13745;7300;2
13745;9685;2
13745;13745;2
13745;16766;2
13745;22872;2
13745;25380;2
13745;30363;2
13745;35082;2
13745;48282;2
13748;4387;2
13748;9098;2
13748;28843;2
13748;30078;2
13748;51224;2
13842;26895;2
13842;47442;2
13852;6235;2
13852;43666;2
13857;15496;2
13857;34653;2
13895;12071;2
13895;41748;2
13895;48904;2
13944;13471;2
13944;26774;2
13962;3963;2
13962;26071;2
13962;27382;2
13968;5797;2
13968;35496;2
13968;41207;2
14007;5273;2
14007;8561;2
14007;16544;2
14007;21242;2
14007;24964;2
14007;36378;2
14007;40101;2
14007;58599;2
14036;12162;2
14036;45546;2
14041;9630;2
14041;10761;2
14041;29265;2
14041;32671;2
14170;636;2
14170;2089;2
14170;2967;2
14170;3122;2
14170;5797;2
14170;7398;2
14170;9433;2
14170;12071;2
14170;12413;2
14170;17510;2
14170;25882;2
14170;26718;2
14170;29030;2
14170;29151;2
14170;29725;2
14170;31321;2
14170;34325;2
14170;38707;2
14170;40673;2
14170;40760;2
14170;42861;2
14170;46000;2
14170;46315;2
14170;48220;2
14170;51130;2
14170;63204;2
14229;12732;2
14229;23450;2
14229;26895;2
14229;35358;2
14257;1806;2
14257;35541;2
14267;31116;2
14267;40520;2
14353;17094;2
14353;34129;2
14357;8105;2
14357;11542;2
14357;18421;2
14394;4319;2
14394;17200;2
14444;11089;2
14444;12598;2
14444;16018;2
14459;8739;2
14513;6068;2
14531;2967;2
14550;33013;2
14550;41111;2
14553;3324;2
14553;17231;2
14553;53159;2
14558;9370;2
14558;13640;2
14566;17231;2
14566;53159;2
14577;43926;2
14577;241056;2
14588;1476;2
14588;4355;2
14588;5408;2
14588;6055;2
14588;9370;2
14588;12324;2
14588;12536;2
14588;20414;2
14588;23358;2
14588;31481;2
14588;36481;2
14588;37047;2
14588;40926;2
14588;43634;2
14588;220245;2
14596;1082;2
14596;4453;2
14596;18862;2
14605;1264;2
14605;7458;2
14605;11706;2
14605;14680;2
14605;15927;2
14605;29778;2
14605;35082;2
14605;262044;2
14615;12278;2
14615;18806;2
14615;44086;2
14651;16388;2
14651;21515;2
14651;22446;2
14651;33073;2
14677;7380;2
14677;36794;2
14680;10350;2
14680;14605;2
14680;15927;2
14680;35082;2
14680;262044;2
14682;7416;2
14696;16461;2
14696;51312;2
14731;38105;2
14731;51237;2
14766;2837;2
14766;7588;2
14766;10217;2
14766;17617;2
14766;33257;2
14766;44899;2
14840;24381;2
14840;51198;2
14911;21422;2
14911;48437;2
15039;20474;2
15039;46330;2
15053;13112;2
15053;33602;2
15091;22279;2
15091;24535;2
15195;2431;2
15195;30495;2
15210;10716;2
15210;50906;2
15216;9169;2
15216;27992;2
15216;32698;2
15216;34872;2
15223;12613;2
15233;17727;2
15233;33759;2
15234;30103;2
15234;141083;2
15243;7398;2
15243;8569;2
15243;19365;2
15243;37484;2
15243;191747;2
15342;1065;2
15342;40760;2
15370;3663;2
15370;18928;2
15370;116333;2
15388;33146;2
15388;94040;2
15393;12852;2
15393;19117;2
15393;21998;2
15393;22094;2
15393;25029;2
15407;20685;2
15407;116526;2
15407;207687;2
15407;233973;2
15453;13020;2
15457;36840;2
15457;203304;2
15457;261754;2
15479;15904;2
15479;18692;2
15496;2483;2
15496;5967;2
15496;13857;2
15496;20400;2
15496;48636;2
15521;12536;2
15521;30981;2
15521;33319;2
15521;35708;2
15521;44766;2
15521;48364;2
15523;29841;2
15624;7611;2
15624;35005;2
15624;37842;2
15624;42938;2
15624;150122;2
15624;173975;2
15704;10435;2
15704;16850;2
15720;47263;2
15720;48977;2
15736;7032;2
15736;34450;2
15737;40263;2
15789;21108;2
15789;70804;2
15789;192986;2
15792;22279;2
15792;24535;2
15792;35082;2
15792;46409;2
15798;2001;2
15798;12162;2
15798;42622;2
15808;3960;2
15903;27020;2
15903;38446;2
15904;15479;2
15904;15925;2
15904;41992;2
15922;1411;2
15922;33015;2
15925;12162;2
15925;15904;2
15925;45264;2
15925;225617;2
15927;11801;2
15927;14605;2
15927;14680;2
15927;16158;2
15927;35082;2
15934;3518;2
15934;29338;2
15975;10230;2
15975;45460;2
15975;160217;2
15978;16118;2
15978;131051;2
16001;11986;2
16001;30487;2
16018;5749;2
16018;12598;2
16018;14444;2
16018;44086;2
16018;45650;2
16092;3922;2
16092;48901;2
16116;961;2
16116;6799;2
16116;16308;2
16116;26771;2
16116;49861;2
16118;15978;2
16118;29956;2
16158;7458;2
16158;12763;2
16158;17150;2
16158;23690;2
16158;34600;2
16158;35082;2
16158;48253;2
16163;37461;2
16163;117323;2
16189;17341;2
16189;33016;2
16192;5099;2
16192;6776;2
16192;9042;2
16192;9217;2
16192;10138;2
16192;12288;2
16192;28519;2
16192;29165;2
16192;32927;2
16192;33908;2
16192;35633;2
16192;37324;2
16192;42467;2
16192;42596;2
16192;44940;2
16192;49583;2
16214;1873;2
16214;5621;2
16225;6446;2
16225;27115;2
16230;1495;2
16230;25421;2
16230;34448;2
16266;5653;2
16266;18275;2
16266;45024;2
16308;961;2
16308;6799;2
16308;16116;2
16308;26771;2
16318;4390;2
16318;12513;2
16318;42154;2
16355;23342;2
16355;47392;2
16358;813;2
16358;2704;2
16358;152968;2
16358;174119;2
16358;194299;2
16388;12554;2
16388;14651;2
16388;16751;2
16388;17099;2
16388;18852;2
16388;18955;2
16388;19172;2
16388;21038;2
16388;21628;2
16388;22446;2
16388;23450;2
16388;23471;2
16388;23853;2
16388;24084;2
16388;24751;2
16388;24812;2
16388;29202;2
16388;29627;2
16388;30074;2
16388;33053;2
16388;33073;2
16388;35313;2
16388;35358;2
16388;35458;2
16388;35722;2
16388;36028;2
16388;36101;2
16388;36378;2
16388;37026;2
16388;38390;2
16388;38478;2
16388;43758;2
16388;45203;2
16388;45340;2
16388;47983;2
16388;48101;2
16388;50803;2
16388;149118;2
16401;5273;2
16401;7380;2
16401;8891;2
16401;13471;2
16401;19196;2
16401;29406;2
16401;39815;2
16401;48687;2
16401;229875;2
16426;17737;2
16426;32095;2
16439;413;2
16439;39832;2
16447;29258;2
16447;30354;2
16459;49023;2
16459;49859;2
16461;14696;2
16461;18624;2
16461;51312;2
16498;11652;2
16498;19234;2
16498;30231;2
16544;5273;2
16544;6318;2
16544;14007;2
16544;18474;2
16544;40101;2
16544;58599;2
16572;9458;2
16572;48861;2
16578;6878;2
16578;24381;2
16585;28158;2
16595;22719;2
16595;28846;2
16623;5420;2
16623;30704;2
16626;29778;2
16626;31888;2
16681;102011;2
16681;211293;2
16751;16388;2
16751;18955;2
16751;23853;2
16751;32327;2
16751;32983;2
16751;36101;2
16766;336;2
16766;13745;2
16766;25380;2
16766;27200;2
16766;29271;2
16766;35082;2
16822;17201;2
16822;40646;2
16830;18545;2
16838;12323;2
16838;12442;2
16838;30028;2
16850;15704;2
16850;103065;2
16863;2175;2
16863;23871;2
16866;858;2
16866;7588;2
16871;3958;2
16871;4716;2
16871;30570;2
16907;8280;2
16907;19984;2
16907;35634;2
16907;40260;2
16907;63452;2
16908;27382;2
16908;28988;2
16908;38225;2
16915;3921;2
16915;41345;2
16920;30332;2
16920;32927;2
16982;39227;2
16982;251660;2
16984;5647;2
16984;24798;2
16984;30035;2
16984;33514;2
17037;1456;2
17037;12536;2
17092;6704;2
17092;12779;2
17092;20945;2
17092;33116;2
17094;14353;2
17094;20817;2
17099;16388;2
17099;35313;2
17141;6040;2
17141;12162;2
17141;29725;2
17141;35722;2
17141;45621;2
17150;16158;2
17150;26052;2
17161;39568;2
17161;47796;2
17171;1411;2
17171;4704;2
17171;30058;2
17200;14394;2
17200;217954;2
17201;16822;2
17201;30710;2
17208;3957;2
17208;7611;2
17231;2451;2
17231;14553;2
17231;14566;2
17231;20293;2
17231;24911;2
17231;53159;2
17341;16189;2
17341;32925;2
17341;33016;2
17341;214843;2
17355;4570;2
17355;29271;2
17355;49901;2
17423;2523;2
17423;7922;2
17423;11542;2
17423;25380;2
17425;33810;2
17425;40508;2
17461;37461;2
17461;48698;2
17472;3883;2
17472;33838;2
17490;4590;2
17490;27673;2
17490;39792;2
17510;636;2
17510;12002;2
17510;14170;2
17510;19445;2
17510;40673;2
17510;51130;2
17535;6641;2
17535;8507;2
17535;9544;2
17535;12425;2
17535;18962;2
17535;25334;2
17535;26710;2
17535;26718;2
17535;29415;2
17535;32524;2
17535;38707;2
17535;45741;2
17535;47129;2
17535;47385;2
17535;48139;2
17535;49603;2
17535;120660;2
17543;3057;2
17543;5353;2
17543;16544;2
17543;23935;2
17543;40101;2
17543;42605;2
17543;49508;2
17543;233472;2
17617;14766;2
17617;33257;2
17617;38414;2
17665;24932;2
17665;30933;2
17665;41457;2
17665;48352;2
17665;48515;2
17675;11167;2
17675;32496;2
17695;10208;2
17695;13554;2
17708;6777;2
17708;23925;2
17727;15233;2
17727;25532;2
17737;16426;2
17737;43634;2
17744;3108;2
17744;12247;2
17744;41096;2
17745;4480;2
17745;12277;2
17777;27992;2
17777;48073;2
17780;29884;2
17780;148302;2
17812;1943;2
17812;9850;2
17812;10297;2
17812;21758;2
17812;37358;2
17847;28520;2
17847;28846;2
17867;2258;2
17888;21217;2
17888;45936;2
17907;12960;2
17907;13021;2
17907;24995;2
17907;28624;2
17907;43634;2
17920;7679;2
17920;229875;2
17939;18975;2
17939;32327;2
17939;49250;2
17978;26718;2
17978;97415;2
17982;21863;2
17982;34270;2
18001;18297;2
18001;135808;2
18002;3948;2
18002;20498;2
18003;7948;2
18003;43634;2
18020;1495;2
18020;10694;2
18020;13573;2
18020;30726;2
18026;6808;2
18026;22331;2
18026;32412;2
18051;45852;2
18079;42634;2
18079;51017;2
18150;2518;2
18150;44151;2
18156;36714;2
18156;37032;2
18174;6446;2
18174;28461;2
18260;5133;2
18260;12536;2
18260;29212;2
18260;34535;2
18260;41126;2
18260;41366;2
18260;49083;2
18275;5653;2
18275;16266;2
18275;39219;2
18293;1807;2
18293;27803;2
18293;29466;2
18293;35647;2
18293;40903;2
18293;42836;2
18293;45116;2
18293;49044;2
18293;51224;2
18293;64892;2
18293;242131;2
18297;18001;2
18297;29611;2
18300;10716;2
18300;45706;2
18315;13007;2
18315;45802;2
18397;727;2
18397;43501;2
18397;44502;2
18397;45767;2
18401;9433;2
18401;50912;2
18410;14170;2
18410;29030;2
18410;40760;2
18415;4271;2
18415;12258;2
18421;2058;2
18421;2523;2
18421;8105;2
18421;11542;2
18421;25380;2
18421;40739;2
18421;41487;2
18426;43369;2
18426;103512;2
18429;136392;2
18429;258772;2
18446;10548;2
18446;18835;2
18446;35084;2
